timestamp,start_time,total_elapsed_time,total_timer_time,position_lat,position_long,gps_accuracy,temperature,avg_temperature,max_temperature,heart_rate,calories,min_heart_rate,avg_heart_rate,max_heart_rate,time_in_hr_zone,total_calories,cadence,avg_cadence,max_cadence,enhanced_altitude,altitude,grade,enhanced_min_altitude,min_altitude,avg_grade,enhanced_avg_altitude,avg_altitude,enhanced_max_altitude,max_altitude,max_neg_grade,max_pos_grade,ascent,descent,total_ascent,total_descent,rear_gear_num,rear_gear,front_gear_num,front_gear,event,event_type,timer_trigger,battery_soc,data,vertical_speed
2024-05-06 14:15:39,,,,55.75268927961588,37.35767723992467,3,7,,,124,389,,,,,,0,,,198.0,198.0,0.0,,,,,,,,,,71,52,,,,,,,,,,96.0,,
2024-05-06 14:15:40,,,,55.75268165208399,37.35765435732901,3,7,,,124,389,,,,,,0,,,198.0,198.0,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:41,,,,55.75267016887665,37.35763139091432,3,7,,,124,390,,,,,,40,,,198.0,198.0,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:42,,,,55.75266254134476,37.357608675956726,3,7,,,125,390,,,,,,25,,,198.0,198.0,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:43,,,,55.75265499763191,37.35760104842484,3,7,,,124,390,,,,,,9,,,198.0,198.0,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:44,,,,55.75265499763191,37.35758185386658,3,7,,,122,390,,,,,,0,,,198.0,198.0,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:45,,,,55.75265499763191,37.357556289061904,3,7,,,119,390,,,,,,0,,,198.0,198.0,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:46,,,,55.752658853307366,37.35752468928695,3,7,,,117,390,,,,,,0,,,198.0,198.0,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:47,,,,55.752662625163794,37.3574978671968,3,7,,,118,391,,,,,,0,,,198.0,198.0,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:48,,,,55.752662708982825,37.35746358521283,3,7,,,118,391,,,,,,0,,,197.79999999999995,197.79999999999995,-0.41,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:49,,,,55.75266648083925,37.35743726603687,3,7,,,118,391,,,,,,0,,,197.79999999999995,197.79999999999995,-1.42,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:50,,,,55.75266648083925,37.35741404816508,3,7,,,118,391,,,,,,0,,,197.79999999999995,197.79999999999995,-1.95,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:51,,,,55.75266648083925,37.357395607978106,3,7,,,118,391,,,,,,0,,,197.79999999999995,197.79999999999995,-2.26,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:52,,,,55.75266648083925,37.357375994324684,3,7,,,118,391,,,,,,0,,,197.79999999999995,197.79999999999995,-2.3,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:53,,,,55.75267033651471,37.35735679976642,3,7,,,114,392,,,,,,0,,,197.79999999999995,197.79999999999995,-2.13,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:54,,,,55.75267410837114,37.35734162852168,3,7,,,116,392,,,,,,56,,,197.79999999999995,197.79999999999995,-1.82,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:55,,,,55.75267410837114,37.35732637345791,3,7,,,117,392,,,,,,50,,,197.79999999999995,197.79999999999995,-1.04,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:56,,,,55.752677880227566,37.35730390995741,3,7,,,117,392,,,,,,48,,,197.79999999999995,197.79999999999995,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:57,,,,55.752681735903025,37.35728831961751,3,7,,,113,392,,,,,,51,,,197.79999999999995,197.79999999999995,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:58,,,,55.752681735903025,37.357262168079615,3,7,,,112,392,,,,,,52,,,197.79999999999995,197.79999999999995,0.0,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:15:59,,,,55.752681735903025,37.35722319222987,3,7,,,110,393,,,,,,55,,,198.0,198.0,0.34,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:16:00,,,,55.75268550775945,37.35718899406493,3,7,,,111,393,,,,,,60,,,198.0,198.0,1.15,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:16:01,,,,55.75268550775945,37.35715094022453,3,7,,,110,393,,,,,,63,,,198.0,198.0,1.53,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:16:02,,,,55.752681735903025,37.357109282165766,3,7,,,110,393,,,,,,63,,,198.20000000000005,198.20000000000005,1.84,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:16:03,,,,55.75268550775945,37.357078436762094,3,7,,,110,393,,,,,,62,,,198.20000000000005,198.20000000000005,2.12,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:16:04,,,,55.75268550775945,37.35703677870333,3,7,,,110,393,,,,,,67,,,198.20000000000005,198.20000000000005,2.35,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:16:05,,,,55.75268936343491,37.35700593329966,3,7,,,110,394,,,,,,56,,,198.39999999999998,198.39999999999998,2.52,,,,,,,,,,71,52,,,,,,,,,,,,
2024-05-06 14:16:06,,,,55.75268936343491,37.35698699019849,3,7,,,118,394,,,,,,35,,,198.39999999999998,198.39999999999998,2.61,,,,,,,,,,72,52,,,,,,,,,,,,
2024-05-06 14:16:07,,,,55.75269313529134,37.35697173513472,3,7,,,118,394,,,,,,13,,,198.39999999999998,198.39999999999998,2.62,,,,,,,,,,72,52,,,,,,,,,,,,
2024-05-06 14:16:08,,,,55.752700762823224,37.35696041956544,3,7,,,118,394,,,,,,0,,,198.39999999999998,198.39999999999998,2.63,,,,,,,,,,72,52,,,,,,,,,,,,
2024-05-06 14:16:09,,,,55.75270847417414,37.35694885253906,3,7,,,118,394,,,,,,0,,,198.60000000000002,198.60000000000002,2.64,,,,,,,,,,72,52,,,,,,,,,,,,
2024-05-06 14:16:10,,,,55.75271978974342,37.356945080682635,3,7,,,117,394,,,,,,0,,,198.39999999999998,198.39999999999998,2.59,,,,,,,,,,72,52,,,,,,,,,,,,
2024-05-06 14:16:11,,,,55.7527313567698,37.3569296579808,3,7,,,115,395,,,,,,0,,,198.39999999999998,198.39999999999998,2.42,,,,,,,,,,72,52,,,,,,,,,,,,
2024-05-06 14:16:12,,,,55.752738984301686,37.35691440291703,3,7,,,113,395,,,,,,0,,,198.39999999999998,198.39999999999998,1.49,,,,,,,,,,72,52,,,,,,,,,,,,
2024-05-06 14:16:13,,,,55.75275038369,37.35689545981586,3,7,,,111,395,,,,,,0,,,198.39999999999998,198.39999999999998,0.0,,,,,,,,,,72,52,,,,,,,,,,,,
2024-05-06 14:16:14,,,,55.752765806391835,37.3568762652576,3,7,,,110,395,,,,,,0,,,198.39999999999998,198.39999999999998,0.0,,,,,,,,,,72,52,,,,,,,,,,,,
2024-05-06 14:16:15,,,,55.752784917131066,37.35686478205025,3,7,,,110,395,,,,,,0,,,198.20000000000005,198.20000000000005,-0.4,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:16,,,,55.75279640033841,37.35685329884291,3,7,,,110,395,,,,,,0,,,198.20000000000005,198.20000000000005,-1.44,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:17,,,,55.752815175801516,37.35683829523623,3,7,,,111,396,,,,,,0,,,198.20000000000005,198.20000000000005,-2.07,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:18,,,,55.75283830985427,37.35682664439082,3,7,,,110,396,,,,,,0,,,198.20000000000005,198.20000000000005,-2.34,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:19,,,,55.75285733677447,37.35681147314608,3,7,,,110,396,,,,,,0,,,198.20000000000005,198.20000000000005,-2.32,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:20,,,,55.75287611223757,37.35679638572037,3,7,,,110,396,,,,,,0,,,198.0,198.0,-2.21,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:21,,,,55.75289564207196,37.356777023524046,3,7,,,109,396,,,,,,0,,,198.0,198.0,-2.08,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:22,,,,55.75292229652405,37.3567655403167,3,7,,,109,396,,,,,,0,,,197.79999999999995,197.79999999999995,-2.02,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:23,,,,55.75294132344425,37.35675036907196,3,7,,,109,396,,,,,,0,,,197.79999999999995,197.79999999999995,-2.11,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:24,,,,55.75296035036445,37.356738802045584,3,7,,,111,397,,,,,,0,,,197.60000000000002,197.60000000000002,-2.36,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:25,,,,55.75297552160919,37.35671994276345,3,7,,,111,397,,,,,,0,,,197.60000000000002,197.60000000000002,-2.71,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:26,,,,55.75299471616745,37.35670452006161,3,7,,,110,397,,,,,,0,,,197.39999999999998,197.39999999999998,-3.16,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:27,,,,55.753010055050254,37.356685576960444,3,7,,,109,397,,,,,,0,,,197.20000000000005,197.20000000000005,-3.69,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:28,,,,55.75303277000785,37.35668180510402,3,7,,,107,397,,,,,,0,,,197.0,197.0,-4.27,,,,,,,,,,72,53,,,,,,,,,,,,
2024-05-06 14:16:29,,,,55.75305967591703,37.3566740937531,3,7,,,103,397,,,,,,0,,,197.0,197.0,-4.81,,,,,,,,,,72,54,,,,,,,,,,,,
2024-05-06 14:16:30,,,,55.7530854921788,37.35666671767831,3,7,,,98,397,,,,,,0,,,196.79999999999995,196.79999999999995,-5.22,,,,,,,,,,72,54,,,,,,,,,,,,
2024-05-06 14:16:31,,,,55.753112733364105,37.35666277818382,3,7,,,97,398,,,,,,0,,,196.60000000000002,196.60000000000002,-5.33,,,,,,,,,,72,54,,,,,,,,,,,,
2024-05-06 14:16:32,,,,55.75314751826227,37.35666277818382,3,7,,,95,398,,,,,,0,,,196.39999999999998,196.39999999999998,-5.25,,,,,,,,,,72,54,,,,,,,,,,,,
2024-05-06 14:16:33,,,,55.7531856559217,37.35666277818382,3,7,,,97,398,,,,,,0,,,196.20000000000005,196.20000000000005,-5.01,,,,,,,,,,72,54,,,,,,,,,,,,
2024-05-06 14:16:34,,,,55.75322379358113,37.35666663385928,3,7,,,97,398,,,,,,0,,,196.20000000000005,196.20000000000005,-4.72,,,,,,,,,,72,54,,,,,,,,,,,,
2024-05-06 14:16:35,,,,55.75326209887862,37.356670405715704,3,7,,,97,398,,,,,,0,,,196.0,196.0,-4.41,,,,,,,,,,72,54,,,,,,,,,,,,
2024-05-06 14:16:36,,,,55.75330006889999,37.35667023807764,3,7,,,105,398,,,,,,0,,,195.79999999999995,195.79999999999995,-4.11,,,,,,,,,,72,55,,,,,,,,,,,,
2024-05-06 14:16:37,,,,55.753341894596815,37.35665883868933,3,7,,,103,398,,,,,,0,,,195.79999999999995,195.79999999999995,-3.82,,,,,,,,,,72,55,,,,,,,,,,,,
2024-05-06 14:16:38,,,,55.75337634421885,37.356643583625555,3,7,,,102,398,,,,,,0,,,195.60000000000002,195.60000000000002,-3.58,,,,,,,,,,72,55,,,,,,,,,,,,
2024-05-06 14:16:39,,,,55.753405932337046,37.356636207550764,3,7,,,101,399,,,,,,0,,,195.60000000000002,195.60000000000002,-3.36,,,,,,,,,,72,55,,,,,,,,,,,,
2024-05-06 14:16:40,,,,55.7534359395504,37.35662866383791,3,7,,,100,399,,,,,,0,,,195.39999999999998,195.39999999999998,-3.14,,,,,,,,,,72,55,,,,,,,,,,,,
2024-05-06 14:16:41,,,,55.753474831581116,37.35662086866796,3,7,,,100,399,,,,,,0,,,195.39999999999998,195.39999999999998,-2.88,,,,,,,,,,72,55,,,,,,,,,,,,
2024-05-06 14:16:42,,,,55.75351741164923,37.356628412380815,3,7,,,100,399,,,,,,0,,,195.20000000000005,195.20000000000005,-2.67,,,,,,,,,,72,55,,,,,,,,,,,,
2024-05-06 14:16:43,,,,55.75355571694672,37.3566207010299,3,7,,,96,399,,,,,,0,,,195.20000000000005,195.20000000000005,-2.47,,,,,,,,,,72,56,,,,,,,,,,,,
2024-05-06 14:16:44,,,,55.75359385460615,37.35661307349801,3,7,,,96,399,,,,,,0,,,195.0,195.0,-2.28,,,,,,,,,,72,56,,,,,,,,,,,,
2024-05-06 14:16:45,,,,55.75363174080849,37.356605529785156,3,7,,,96,399,,,,,,0,,,195.0,195.0,-2.12,,,,,,,,,,72,56,,,,,,,,,,,,
2024-05-06 14:16:46,,,,55.7536587305367,37.356609385460615,3,7,,,97,399,,,,,,0,,,194.79999999999995,194.79999999999995,-2.02,,,,,,,,,,72,56,,,,,,,,,,,,
2024-05-06 14:16:47,,,,55.75369686819613,37.35661315731704,3,7,,,98,400,,,,,,0,,,194.60000000000002,194.60000000000002,-2.01,,,,,,,,,,72,56,,,,,,,,,,,,
2024-05-06 14:16:48,,,,55.75373877771199,37.35661315731704,3,7,,,99,400,,,,,,0,,,194.39999999999998,194.39999999999998,-2.13,,,,,,,,,,72,56,,,,,,,,,,,,
2024-05-06 14:16:49,,,,55.75378085486591,37.356613241136074,3,7,,,99,400,,,,,,0,,,194.20000000000005,194.20000000000005,-2.42,,,,,,,,,,72,56,,,,,,,,,,,,
2024-05-06 14:16:50,,,,55.75383039191365,37.35662095248699,3,7,,,99,400,,,,,,0,,,194.0,194.0,-2.88,,,,,,,,,,72,56,,,,,,,,,,,,
2024-05-06 14:16:51,,,,55.75387422926724,37.356639225035906,3,7,,,99,400,,,,,,0,,,193.79999999999995,193.79999999999995,-3.45,,,,,,,,,,72,57,,,,,,,,,,,,
2024-05-06 14:16:52,,,,55.75391546823084,37.35667954199016,3,7,,,99,400,,,,,,0,,,193.60000000000002,193.60000000000002,-3.96,,,,,,,,,,72,57,,,,,,,,,,,,
2024-05-06 14:16:53,,,,55.75395938940346,37.35673486255109,3,7,,,99,400,,,,,,0,,,193.39999999999998,193.39999999999998,-4.25,,,,,,,,,,72,57,,,,,,,,,,,,
2024-05-06 14:16:54,,,,55.754001969471574,37.356793032959104,3,7,,,99,400,,,,,,0,,,193.20000000000005,193.20000000000005,-4.26,,,,,,,,,,72,57,,,,,,,,,,,,
2024-05-06 14:16:55,,,,55.754040190950036,37.35685430467129,3,7,,,99,401,,,,,,0,,,193.0,193.0,-3.99,,,,,,,,,,72,58,,,,,,,,,,,,
2024-05-06 14:16:56,,,,55.75407447293401,37.3569227848202,3,7,,,99,401,,,,,,0,,,192.79999999999995,192.79999999999995,-3.64,,,,,,,,,,72,58,,,,,,,,,,,,
2024-05-06 14:16:57,,,,55.75410875491798,37.356983637437224,3,7,,,99,401,,,,,,0,,,192.60000000000002,192.60000000000002,-3.23,,,,,,,,,,72,58,,,,,,,,,,,,
2024-05-06 14:16:58,,,,55.75414680875838,37.35703711397946,3,7,,,99,401,,,,,,0,,,192.39999999999998,192.39999999999998,-2.92,,,,,,,,,,72,58,,,,,,,,,,,,
2024-05-06 14:16:59,,,,55.754177402704954,37.35709419474006,3,7,,,99,401,,,,,,0,,,192.39999999999998,192.39999999999998,-2.7,,,,,,,,,,72,58,,,,,,,,,,,,
2024-05-06 14:17:00,,,,55.75421956367791,37.35714406706393,3,7,,,99,401,,,,,,0,,,192.0,192.0,-2.62,,,,,,,,,,72,58,,,,,,,,,,,,
2024-05-06 14:17:01,,,,55.7542649935931,37.357204584404826,3,7,,,99,401,,,,,,0,,,191.79999999999995,191.79999999999995,-2.72,,,,,,,,,,72,58,,,,,,,,,,,,
2024-05-06 14:17:02,,,,55.75430723838508,37.35725068487227,3,7,,,99,401,,,,,,0,,,191.39999999999998,191.39999999999998,-3.02,,,,,,,,,,72,59,,,,,,,,,,,,
2024-05-06 14:17:03,,,,55.754349315539,37.35729670152068,3,7,,,99,402,,,,,,0,,,191.20000000000005,191.20000000000005,-3.46,,,,,,,,,,72,59,,,,,,,,,,,,
2024-05-06 14:17:04,,,,55.75439474545419,37.35735730268061,3,7,,,99,402,,,,,,0,,,190.79999999999995,190.79999999999995,-3.96,,,,,,,,,,72,59,,,,,,,,,,,,
2024-05-06 14:17:05,,,,55.75444051064551,37.35742209479213,3,7,,,99,402,,,,,,0,,,190.60000000000002,190.60000000000002,-4.35,,,,,,,,,,72,60,,,,,,,,,,,,
2024-05-06 14:17:06,,,,55.75449029915035,37.357487389817834,3,7,,,99,402,,,,,,0,,,190.20000000000005,190.20000000000005,-4.6,,,,,,,,,,72,60,,,,,,,,,,,,
2024-05-06 14:17:07,,,,55.754532208666205,37.35755603760481,3,7,,,99,402,,,,,,60,,,189.79999999999995,189.79999999999995,-4.58,,,,,,,,,,72,60,,,,,,,,,,,,
2024-05-06 14:17:08,,,,55.7545652333647,37.35761479474604,3,7,,,99,402,,,,,,41,,,189.60000000000002,189.60000000000002,-4.51,,,,,,,,,,72,61,,,,,,,,,,,,
2024-05-06 14:17:09,,,,55.754600102081895,37.35765779390931,3,7,,,99,402,,,,,,22,,,189.20000000000005,189.20000000000005,-4.38,,,,,,,,,,72,61,,,,,,,,,,,,
2024-05-06 14:17:10,,,,55.75464284978807,37.35769676975906,3,7,,,99,402,,,,,,3,,,189.0,189.0,-4.22,,,,,,,,,,72,61,,,,,,,,,,,,
2024-05-06 14:17:11,,,,55.75467704795301,37.35771554522216,3,7,,,99,403,,,,,,0,,,188.79999999999995,188.79999999999995,-4.1,,,,,,,,,,72,61,,,,,,,,,,,,
2024-05-06 14:17:12,,,,55.754714515060186,37.35771185718477,3,7,,,99,403,,,,,,0,,,188.60000000000002,188.60000000000002,-4.02,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:13,,,,55.754741840064526,37.35768863931298,3,7,,,101,403,,,,,,0,,,188.60000000000002,188.60000000000002,-3.96,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:14,,,,55.75476078316569,37.35765435732901,3,7,,,105,403,,,,,,49,,,188.60000000000002,188.60000000000002,-3.86,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:15,,,,55.75477226637304,37.357608089223504,3,7,,,107,403,,,,,,87,,,188.60000000000002,188.60000000000002,-3.61,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:16,,,,55.754776038229465,37.35755888745189,3,7,,,108,403,,,,,,86,,,188.79999999999995,188.79999999999995,-3.07,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:17,,,,55.75477981008589,37.35750138759613,3,7,,,109,403,,,,,,92,,,189.0,189.0,-2.11,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:18,,,,55.754776038229465,37.357445899397135,3,7,,,113,404,,,,,,89,,,189.0,189.0,-0.92,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:19,,,,55.754776038229465,37.35739627853036,3,7,,,115,404,,,,,,93,,,189.20000000000005,189.20000000000005,0.0,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:20,,,,55.75477981008589,37.35733073204756,3,7,,,117,404,,,,,,89,,,189.39999999999998,189.39999999999998,0.63,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:21,,,,55.754783414304256,37.35726535320282,3,7,,,120,404,,,,,,90,,,189.60000000000002,189.60000000000002,2.18,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:22,,,,55.75478366576135,37.357196286320686,3,7,,,122,404,,,,,,90,,,189.79999999999995,189.79999999999995,2.9,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:23,,,,55.75478752143681,37.35712763853371,3,7,,,126,404,,,,,,91,,,190.0,190.0,3.36,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:24,,,,55.7547951489687,37.35707424581051,3,7,,,128,405,,,,,,91,,,190.0,190.0,3.61,,,,,,,,,,72,62,,,,,,,,,,,,
2024-05-06 14:17:25,,,,55.754798920825124,37.357020853087306,3,7,,,130,405,,,,,,91,,,190.20000000000005,190.20000000000005,3.73,,,,,,,,,,73,62,,,,,,,,,,,,
2024-05-06 14:17:26,,,,55.75480269268155,37.356959665194154,3,7,,,131,405,,,,,,91,,,190.39999999999998,190.39999999999998,3.79,,,,,,,,,,73,62,,,,,,,,,,,,
2024-05-06 14:17:27,,,,55.75480269268155,37.35689881257713,3,7,,,133,405,,,,,,91,,,190.39999999999998,190.39999999999998,3.84,,,,,,,,,,73,62,,,,,,,,,,,,
2024-05-06 14:17:28,,,,55.75480269268155,37.35683837905526,3,7,,,134,405,,,,,,89,,,190.60000000000002,190.60000000000002,3.83,,,,,,,,,,73,62,,,,,,,,,,,,
2024-05-06 14:17:29,,,,55.75480269268155,37.35677199438214,3,7,,,135,406,,,,,,87,,,190.79999999999995,190.79999999999995,3.73,,,,,,,,,,73,62,,,,,,,,,,,,
2024-05-06 14:17:30,,,,55.75480269268155,37.35670778900385,3,7,,,136,406,,,,,,88,,,190.79999999999995,190.79999999999995,3.63,,,,,,,,,,73,62,,,,,,,,,,,,
2024-05-06 14:17:31,,,,55.75480269268155,37.35663939267397,3,7,,,136,406,,,,,,90,,,191.0,191.0,3.47,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:32,,,,55.75480269268155,37.35658214427531,3,7,,,136,406,,,,,,89,,,191.0,191.0,3.2,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:33,,,,55.75480269268155,37.356522884219885,3,7,,,138,407,,,,,,88,,,191.20000000000005,191.20000000000005,2.93,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:34,,,,55.75480646453798,37.35645717009902,3,7,,,139,407,,,,,,87,,,191.20000000000005,191.20000000000005,2.67,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:35,,,,55.75480269268155,37.356392377987504,3,7,,,139,407,,,,,,90,,,191.39999999999998,191.39999999999998,2.5,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:36,,,,55.75480654835701,37.35631509684026,3,7,,,140,407,,,,,,90,,,191.39999999999998,191.39999999999998,2.39,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:37,,,,55.75480654835701,37.35624259337783,3,7,,,141,407,,,,,,91,,,191.60000000000002,191.60000000000002,2.33,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:38,,,,55.75480663217604,37.35616581514478,3,7,,,141,408,,,,,,94,,,191.60000000000002,191.60000000000002,2.27,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:39,,,,55.754814175888896,37.35608233138919,3,7,,,142,408,,,,,,68,,,191.60000000000002,191.60000000000002,2.16,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:40,,,,55.75482171960175,37.35599826090038,3,7,,,143,408,,,,,,39,,,191.60000000000002,191.60000000000002,1.96,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:41,,,,55.75481794774532,37.35591821372509,3,7,,,144,408,,,,,,9,,,191.60000000000002,191.60000000000002,1.65,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:42,,,,55.754814175888896,37.355841686949134,3,7,,,146,409,,,,,,57,,,191.60000000000002,191.60000000000002,0.92,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:43,,,,55.754814175888896,37.355761639773846,3,7,,,146,409,,,,,,95,,,191.60000000000002,191.60000000000002,0.0,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:44,,,,55.754814175888896,37.35567815601826,3,7,,,147,409,,,,,,79,,,191.39999999999998,191.39999999999998,0.0,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:45,,,,55.754814092069864,37.35560556873679,3,7,,,148,409,,,,,,48,,,191.39999999999998,191.39999999999998,0.0,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:46,,,,55.75481040403247,37.35554429702461,3,7,,,148,410,,,,,,16,,,191.39999999999998,191.39999999999998,0.0,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:47,,,,55.754814092069864,37.35547313466668,3,7,,,148,410,,,,,,0,,,191.20000000000005,191.20000000000005,0.0,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:48,,,,55.754814175888896,37.35539920628071,3,7,,,146,410,,,,,,0,,,191.20000000000005,191.20000000000005,0.0,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:49,,,,55.754814175888896,37.35532502643764,3,7,,,146,410,,,,,,0,,,191.20000000000005,191.20000000000005,-0.34,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:50,,,,55.754814175888896,37.355242632329464,3,7,,,145,411,,,,,,0,,,191.0,191.0,-1.11,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:51,,,,55.754814175888896,37.355150263756514,3,7,,,145,411,,,,,,78,,,191.0,191.0,-1.26,,,,,,,,,,74,62,,,,,,,,,,,,
2024-05-06 14:17:52,,,,55.75481400825083,37.3550561349839,3,7,,,144,411,,,,,,81,,,190.79999999999995,190.79999999999995,-1.38,,,,,,,,,,74,63,,,,,,,,,,,,
2024-05-06 14:17:53,,,,55.754802441224456,37.35498723573983,3,7,,,143,411,,,,,,62,,,190.79999999999995,190.79999999999995,-1.45,,,,,,,,,,74,63,,,,,,,,,,,,
2024-05-06 14:17:54,,,,55.75478324666619,37.35492688603699,3,7,,,142,412,,,,,,48,,,190.79999999999995,190.79999999999995,-1.38,,,,,,,,,,74,63,,,,,,,,,,,,
2024-05-06 14:17:55,,,,55.75474536046386,37.35491179861128,3,7,,,142,412,,,,,,66,,,190.79999999999995,190.79999999999995,-1.24,,,,,,,,,,74,63,,,,,,,,,,,,
2024-05-06 14:17:56,,,,55.75471501797438,37.3549231979996,3,7,,,142,412,,,,,,70,,,190.79999999999995,190.79999999999995,-0.77,,,,,,,,,,74,63,,,,,,,,,,,,
2024-05-06 14:17:57,,,,55.75468794442713,37.35495789907873,3,7,,,141,412,,,,,,77,,,191.0,191.0,0.0,,,,,,,,,,74,63,,,,,,,,,,,,
2024-05-06 14:17:58,,,,55.75465743429959,37.35498824156821,3,7,,,142,413,,,,,,88,,,191.0,191.0,0.0,,,,,,,,,,74,63,,,,,,,,,,,,
2024-05-06 14:17:59,,,,55.75461594387889,37.35501472838223,3,7,,,142,413,,,,,,89,,,191.0,191.0,0.0,,,,,,,,,,74,63,,,,,,,,,,,,
2024-05-06 14:18:00,,,,55.7545705139637,37.35504498705268,3,7,,,143,413,,,,,,93,,,191.20000000000005,191.20000000000005,0.0,,,,,,,,,,74,63,,,,,,,,,,,,
2024-05-06 14:18:01,,,,55.754535561427474,37.355068288743496,3,7,,,143,413,,,,,,93,,,191.39999999999998,191.39999999999998,0.39,,,,,,,,,,75,63,,,,,,,,,,,,
2024-05-06 14:18:02,,,,55.75449733994901,37.35507977195084,3,7,,,145,413,,,,,,91,,,191.60000000000002,191.60000000000002,1.4,,,,,,,,,,75,63,,,,,,,,,,,,
